date,city,avg_max_temp_c,total_precip_mm,new_cases,total_upt,gas_price,unemp_rate,retail_and_recreation_mob,grocery_and_pharmacy_mob,parks_mob,transit_stations_mob,workplaces_mob,residential_mob,year,pct_bicycle,pct_carpool,pct_drove_alone,pct_other,pct_public_transit,pct_taxi_or_ride_share,pct_total,pct_walked,pct_work_from_home
2014-01-01,Seattle,8.012903225806452,127.1,NA,13039455,3.39975,5.4,NA,NA,NA,NA,NA,NA,2014,0.01720400813260303,0.09005780995884917,0.6371226268786396,0.00726743249598938,0.1325873845250444,0.00313302181058103,1,0.04763316032990609,0.06417816622503085
2014-01-01,Portland,9.64516129032258,87.3,NA,8397966,3.357,6.7,NA,NA,NA,NA,NA,NA,2014,0.05932934040361652,0.09774793677437404,0.5955518254301301,0.00772644616538867,0.11107465761263496,0.00490341942293264,1,0.04989890512341204,0.07376746906751103
2014-01-01,Vancouver,7.770967741935484,175.9,NA,NA,129.8,6.5,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-02-01,Seattle,6.482142857142858,165.3,NA,12052990,3.3765,5.4,NA,NA,NA,NA,NA,NA,2014,0.01720400813260303,0.09005780995884917,0.6371226268786396,0.00726743249598938,0.1325873845250444,0.00313302181058103,1,0.04763316032990609,0.06417816622503085
2014-02-01,Portland,7.482142857142857,183.1,NA,7642856,3.37725,6.8,NA,NA,NA,NA,NA,NA,2014,0.05932934040361652,0.09774793677437404,0.5955518254301301,0.00772644616538867,0.11107465761263496,0.00490341942293264,1,0.04989890512341204,0.07376746906751103
2014-02-01,Vancouver,4.65,196.1,NA,NA,131.6,6.4,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-01,Seattle,10.896774193548389,262.2,NA,13077227,3.6124,5.3,NA,NA,NA,NA,NA,NA,2014,0.01720400813260303,0.09005780995884917,0.6371226268786396,0.00726743249598938,0.1325873845250444,0.00313302181058103,1,0.04763316032990609,0.06417816622503085
2014-03-01,Portland,13,223.6,NA,8507240,3.5828,6.8,NA,NA,NA,NA,NA,NA,2014,0.05932934040361652,0.09774793677437404,0.5955518254301301,0.00772644616538867,0.11107465761263496,0.00490341942293264,1,0.04989890512341204,0.07376746906751103
2014-03-01,Vancouver,8.53225806451613,359.49999999999994,NA,NA,141.9,6.1,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-01,Seattle,13.823333333333334,133.60000000000002,NA,13496516,3.824,5.3,NA,NA,NA,NA,NA,NA,2014,0.01720400813260303,0.09005780995884917,0.6371226268786396,0.00726743249598938,0.1325873845250444,0.00313302181058103,1,0.04763316032990609,0.06417816622503085
2014-04-01,Portland,15.266666666666667,150.2,NA,8854424,3.7495,5.8,NA,NA,NA,NA,NA,NA,2014,0.05932934040361652,0.09774793677437404,0.5955518254301301,0.00772644616538867,0.11107465761263496,0.00490341942293264,1,0.04989890512341204,0.07376746906751103
2014-04-01,Vancouver,12.436666666666667,194.6,NA,NA,147.2,5.9,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-01,Seattle,17.961290322580645,90.09999999999998,NA,13693906,3.9037499999999996,5.3,NA,NA,NA,NA,NA,NA,2014,0.01720400813260303,0.09005780995884917,0.6371226268786396,0.00726743249598938,0.1325873845250444,0.00313302181058103,1,0.04763316032990609,0.06417816622503085
2014-05-01,Portland,19.229032258064517,91,NA,9043017,3.82825,5.8,NA,NA,NA,NA,NA,NA,2014,0.05932934040361652,0.09774793677437404,0.5955518254301301,0.00772644616538867,0.11107465761263496,0.00490341942293264,1,0.04989890512341204,0.07376746906751103
2014-05-01,Vancouver,16.838709677419356,120.8,NA,NA,149.1,5.8,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-01,Seattle,19.53333333333333,49.30000000000001,NA,13232776,3.9724,5.2,NA,NA,NA,NA,NA,NA,2014,0.01720400813260303,0.09005780995884917,0.6371226268786396,0.00726743249598938,0.1325873845250444,0.00313302181058103,1,0.04763316032990609,0.06417816622503085
2014-06-01,Portland,21.6,33.4,NA,8806989,3.8930000000000002,5.9,NA,NA,NA,NA,NA,NA,2014,0.05932934040361652,0.09774793677437404,0.5955518254301301,0.00772644616538867,0.11107465761263496,0.00490341942293264,1,0.04989890512341204,0.07376746906751103
2014-06-01,Vancouver,18.733333333333334,63.7,NA,NA,152.3,5.9,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-01,Seattle,25.225806451612904,29.9,NA,13754793,3.9805,5.1,NA,NA,NA,NA,NA,NA,2014,0.01720400813260303,0.09005780995884917,0.6371226268786396,0.00726743249598938,0.1325873845250444,0.00313302181058103,1,0.04763316032990609,0.06417816622503085
2014-07-01,Portland,28.806451612903224,20,NA,8745898,3.9055,6.3,NA,NA,NA,NA,NA,NA,2014,0.05932934040361652,0.09774793677437404,0.5955518254301301,0.00772644616538867,0.11107465761263496,0.00490341942293264,1,0.04989890512341204,0.07376746906751103
2014-07-01,Vancouver,23.503225806451617,54.5,NA,NA,146.1,5.9,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-01,Seattle,25.280645161290323,30.799999999999997,NA,13269809,3.90975,5,NA,NA,NA,NA,NA,NA,2014,0.01720400813260303,0.09005780995884917,0.6371226268786396,0.00726743249598938,0.1325873845250444,0.00313302181058103,1,0.04763316032990609,0.06417816622503085
2014-08-01,Portland,28.95806451612903,7.199999999999999,NA,8581102,3.8362499999999997,6.3,NA,NA,NA,NA,NA,NA,2014,0.05932934040361652,0.09774793677437404,0.5955518254301301,0.00772644616538867,0.11107465761263496,0.00490341942293264,1,0.04989890512341204,0.07376746906751103
2014-08-01,Vancouver,23.89677419354839,23.8,NA,NA,143.6,5.8,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-01,Seattle,21.926666666666662,56.099999999999994,NA,13332724,3.8172,4.8,NA,NA,NA,NA,NA,NA,2014,0.01720400813260303,0.09005780995884917,0.6371226268786396,0.00726743249598938,0.1325873845250444,0.00313302181058103,1,0.04763316032990609,0.06417816622503085
2014-09-01,Portland,25.956666666666667,31.9,NA,8425252,3.7286,5.6,NA,NA,NA,NA,NA,NA,2014,0.05932934040361652,0.09774793677437404,0.5955518254301301,0.00772644616538867,0.11107465761263496,0.00490341942293264,1,0.04989890512341204,0.07376746906751103
2014-09-01,Vancouver,20.443333333333335,115.30000000000004,NA,NA,141.9,5.8,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-01,Seattle,16.974193548387095,192.80000000000004,NA,14520045,3.4625,4.7,NA,NA,NA,NA,NA,NA,2014,0.01720400813260303,0.09005780995884917,0.6371226268786396,0.00726743249598938,0.1325873845250444,0.00313302181058103,1,0.04763316032990609,0.06417816622503085
2014-10-01,Portland,19.25161290322581,166.39999999999998,NA,9230735,3.4370000000000003,5.5,NA,NA,NA,NA,NA,NA,2014,0.05932934040361652,0.09774793677437404,0.5955518254301301,0.00772644616538867,0.11107465761263496,0.00490341942293264,1,0.04989890512341204,0.07376746906751103
2014-10-01,Vancouver,14.874193548387096,406.2999999999999,NA,NA,131.6,6,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-01,Seattle,9.55,198.7,NA,12362324,3.11275,4.6,NA,NA,NA,NA,NA,NA,2014,0.01720400813260303,0.09005780995884917,0.6371226268786396,0.00726743249598938,0.1325873845250444,0.00313302181058103,1,0.04763316032990609,0.06417816622503085
2014-11-01,Portland,10.353333333333332,121.1,NA,7698724,3.1395,5.5,NA,NA,NA,NA,NA,NA,2014,0.05932934040361652,0.09774793677437404,0.5955518254301301,0.00772644616538867,0.11107465761263496,0.00490341942293264,1,0.04989890512341204,0.07376746906751103
2014-11-01,Vancouver,8.673333333333334,349.99999999999994,NA,NA,128,5.9,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-01,Seattle,8.080645161290322,179.70000000000002,NA,12450491,2.8684,4.5,NA,NA,NA,NA,NA,NA,2014,0.01720400813260303,0.09005780995884917,0.6371226268786396,0.00726743249598938,0.1325873845250444,0.00313302181058103,1,0.04763316032990609,0.06417816622503085
2014-12-01,Portland,9.40967741935484,192.3,NA,8121324,2.829,5.2,NA,NA,NA,NA,NA,NA,2014,0.05932934040361652,0.09774793677437404,0.5955518254301301,0.00772644616538867,0.11107465761263496,0.00490341942293264,1,0.04989890512341204,0.07376746906751103
2014-12-01,Vancouver,6.922580645161291,320.79999999999995,NA,NA,112.8,5.8,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-01,Seattle,9.180645161290322,158.2,NA,13143615,2.4095,4.5,NA,NA,NA,NA,NA,NA,2015,0.01774020534759743,0.08967750230856449,0.6389126414023844,0.00734964209382977,0.1263915451242309,0.00469085916362979,1,0.05158776186584161,0.06291883473915244
2015-01-01,Portland,11.103225806451611,80.49999999999999,NA,8238882,2.35675,5.9,NA,NA,NA,NA,NA,NA,2015,0.05751177422691703,0.08733007995521534,0.5989582699492522,0.00692458409901303,0.12375412250063891,0.0045198427669129,1,0.05407260469021918,0.06622531063270497
2015-01-01,Vancouver,8.474193548387097,200.50000000000003,NA,NA,102.9,5.9,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-01,Seattle,11.082142857142856,125.3,NA,12386479,2.37275,4.4,NA,NA,NA,NA,NA,NA,2015,0.01774020534759743,0.08967750230856449,0.6389126414023844,0.00734964209382977,0.1263915451242309,0.00469085916362979,1,0.05158776186584161,0.06291883473915244
2015-02-01,Portland,13.25,133,NA,7991551,2.31225,5.6,NA,NA,NA,NA,NA,NA,2015,0.05751177422691703,0.08733007995521534,0.5989582699492522,0.00692458409901303,0.12375412250063891,0.0045198427669129,1,0.05407260469021918,0.06622531063270497
2015-02-01,Vancouver,10.464285714285714,197.59999999999997,NA,NA,117.2,5.9,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-01,Seattle,13.180645161290323,145.7,NA,13613926,2.8932,4.4,NA,NA,NA,NA,NA,NA,2015,0.01774020534759743,0.08967750230856449,0.6389126414023844,0.00734964209382977,0.1263915451242309,0.00469085916362979,1,0.05158776186584161,0.06291883473915244
2015-03-01,Portland,15.583870967741936,126,NA,8739215,2.7326,5.5,NA,NA,NA,NA,NA,NA,2015,0.05751177422691703,0.08733007995521534,0.5989582699492522,0.00692458409901303,0.12375412250063891,0.0045198427669129,1,0.05407260469021918,0.06622531063270497
2015-03-01,Vancouver,11.72258064516129,247.00000000000003,NA,NA,124.6,5.9,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-01,Seattle,13.613333333333332,71.3,NA,13765579,2.79575,4.4,NA,NA,NA,NA,NA,NA,2015,0.01774020534759743,0.08967750230856449,0.6389126414023844,0.00734964209382977,0.1263915451242309,0.00469085916362979,1,0.05158776186584161,0.06291883473915244
2015-04-01,Portland,15.423333333333334,68.4,NA,8804814,2.7195,5.1,NA,NA,NA,NA,NA,NA,2015,0.05751177422691703,0.08733007995521534,0.5989582699492522,0.00692458409901303,0.12375412250063891,0.0045198427669129,1,0.05407260469021918,0.06622531063270497
2015-04-01,Vancouver,12.336666666666666,109.4,NA,NA,123.6,5.8,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-01,Seattle,18.21290322580645,27.300000000000004,NA,13530132,3.0515,4.3,NA,NA,NA,NA,NA,NA,2015,0.01774020534759743,0.08967750230856449,0.6389126414023844,0.00734964209382977,0.1263915451242309,0.00469085916362979,1,0.05158776186584161,0.06291883473915244
2015-05-01,Portland,19.95806451612903,13.4,NA,8590431,3.0162500000000003,5.2,NA,NA,NA,NA,NA,NA,2015,0.05751177422691703,0.08733007995521534,0.5989582699492522,0.00692458409901303,0.12375412250063891,0.0045198427669129,1,0.05407260469021918,0.06622531063270497
2015-05-01,Vancouver,18.44516129032258,18.499999999999996,NA,NA,133,5.8,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-01,Seattle,24.233333333333334,9.3,NA,13789927,3.1242,4.3,NA,NA,NA,NA,NA,NA,2015,0.01774020534759743,0.08967750230856449,0.6389126414023844,0.00734964209382977,0.1263915451242309,0.00469085916362979,1,0.05158776186584161,0.06291883473915244
2015-06-01,Portland,27.246666666666663,14.9,NA,8442529,3.0974,5.4,NA,NA,NA,NA,NA,NA,2015,0.05751177422691703,0.08733007995521534,0.5989582699492522,0.00692458409901303,0.12375412250063891,0.0045198427669129,1,0.05407260469021918,0.06622531063270497
2015-06-01,Vancouver,23.21,12.8,NA,NA,135.1,5.8,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-01,Seattle,26.24516129032258,10.3,NA,13980950,3.18175,4.3,NA,NA,NA,NA,NA,NA,2015,0.01774020534759743,0.08967750230856449,0.6389126414023844,0.00734964209382977,0.1263915451242309,0.00469085916362979,1,0.05158776186584161,0.06291883473915244
2015-07-01,Portland,29.81935483870968,6.2,NA,8642576,3.143,5.6,NA,NA,NA,NA,NA,NA,2015,0.05751177422691703,0.08733007995521534,0.5989582699492522,0.00692458409901303,0.12375412250063891,0.0045198427669129,1,0.05407260469021918,0.06622531063270497
2015-07-01,Vancouver,24.470967741935485,29.000000000000004,NA,NA,135.5,5.6,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-01,Seattle,25.14516129032258,55.7,NA,13514698,3.0762,4.4,NA,NA,NA,NA,NA,NA,2015,0.01774020534759743,0.08967750230856449,0.6389126414023844,0.00734964209382977,0.1263915451242309,0.00469085916362979,1,0.05158776186584161,0.06291883473915244
2015-08-01,Portland,28.751612903225805,26.1,NA,8410145,3.028,5.1,NA,NA,NA,NA,NA,NA,2015,0.05751177422691703,0.08733007995521534,0.5989582699492522,0.00692458409901303,0.12375412250063891,0.0045198427669129,1,0.05407260469021918,0.06622531063270497
2015-08-01,Vancouver,22.848387096774193,169,NA,NA,130.6,5.6,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-01,Seattle,18.88,38,NA,13144763,2.7605,4.5,NA,NA,NA,NA,NA,NA,2015,0.01774020534759743,0.08967750230856449,0.6389126414023844,0.00734964209382977,0.1263915451242309,0.00469085916362979,1,0.05158776186584161,0.06291883473915244
2015-09-01,Portland,22.703333333333333,24.799999999999997,NA,8531987,2.74225,4.8,NA,NA,NA,NA,NA,NA,2015,0.05751177422691703,0.08733007995521534,0.5989582699492522,0.00692458409901303,0.12375412250063891,0.0045198427669129,1,0.05407260469021918,0.06622531063270497
2015-09-01,Vancouver,16.98,175.2,NA,NA,118.2,5.7,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-01,Seattle,16.822580645161292,132,NA,14541241,2.52625,4.6,NA,NA,NA,NA,NA,NA,2015,0.01774020534759743,0.08967750230856449,0.6389126414023844,0.00734964209382977,0.1263915451242309,0.00469085916362979,1,0.05158776186584161,0.06291883473915244
2015-10-01,Portland,20.01290322580645,104.4,NA,8992869,2.5015,4.6,NA,NA,NA,NA,NA,NA,2015,0.05751177422691703,0.08733007995521534,0.5989582699492522,0.00692458409901303,0.12375412250063891,0.0045198427669129,1,0.05407260469021918,0.06622531063270497
2015-10-01,Vancouver,15.570967741935483,194.8,NA,NA,116.6,5.6,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01,Seattle,8.683333333333334,234,NA,12861741,2.4792,4.6,NA,NA,NA,NA,NA,NA,2015,0.01774020534759743,0.08967750230856449,0.6389126414023844,0.00734964209382977,0.1263915451242309,0.00469085916362979,1,0.05158776186584161,0.06291883473915244
2015-11-01,Portland,10.143333333333333,160,NA,8024096,2.4244,4.5,NA,NA,NA,NA,NA,NA,2015,0.05751177422691703,0.08733007995521534,0.5989582699492522,0.00692458409901303,0.12375412250063891,0.0045198427669129,1,0.05407260469021918,0.06622531063270497
2015-11-01,Vancouver,8.256666666666666,291.2,NA,NA,124.7,5.5,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-01,Seattle,6.554838709677419,279.40000000000003,NA,12663758,2.4565,4.6,NA,NA,NA,NA,NA,NA,2015,0.01774020534759743,0.08967750230856449,0.6389126414023844,0.00734964209382977,0.1263915451242309,0.00469085916362979,1,0.05158776186584161,0.06291883473915244
2015-12-01,Portland,7.651612903225806,387.6999999999999,NA,8032952,2.35375,4.6,NA,NA,NA,NA,NA,NA,2015,0.05751177422691703,0.08733007995521534,0.5989582699492522,0.00692458409901303,0.12375412250063891,0.0045198427669129,1,0.05407260469021918,0.06622531063270497
2015-12-01,Vancouver,5.816129032258065,462.4,NA,NA,122.9,5.5,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-01,Seattle,7.190322580645161,159.40000000000003,NA,13120012,2.423,4.6,NA,NA,NA,NA,NA,NA,2016,0.01612817517459703,0.09019721602991124,0.6246205122442242,0.00660232470823544,0.13080861272779065,0.00301586596383574,1,0.05570379352730003,0.07098958210830113
2016-01-01,Portland,8.319354838709678,203.1,NA,8264665,2.2935,4.8,NA,NA,NA,NA,NA,NA,2016,0.05217897717932942,0.08661193588232255,0.6117996815720385,0.00628871741162215,0.11558277483197994,0.00180113751109566,1,0.05114807839527336,0.0740227596150685
2016-01-01,Vancouver,6.732258064516129,311.8999999999999,NA,NA,110.7,5.6,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-01,Seattle,10.741379310344827,162.2,NA,13106165,2.11,4.5,NA,NA,NA,NA,NA,NA,2016,0.01612817517459703,0.09019721602991124,0.6246205122442242,0.00660232470823544,0.13080861272779065,0.00301586596383574,1,0.05570379352730003,0.07098958210830113
2016-02-01,Portland,12.272413793103448,129.1,NA,8289578,2.0222,4.9,NA,NA,NA,NA,NA,NA,2016,0.05217897717932942,0.08661193588232255,0.6117996815720385,0.00628871741162215,0.11558277483197994,0.00180113751109566,1,0.05114807839527336,0.0740227596150685
2016-02-01,Vancouver,9.458620689655172,254.6,NA,NA,105.9,6,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-01,Seattle,11.809677419354838,194.7,NA,14528970,2.23025,4.4,NA,NA,NA,NA,NA,NA,2016,0.01612817517459703,0.09019721602991124,0.6246205122442242,0.00660232470823544,0.13080861272779065,0.00301586596383574,1,0.05570379352730003,0.07098958210830113
2016-03-01,Portland,12.670967741935485,210.1,NA,8786848,2.12575,4.9,NA,NA,NA,NA,NA,NA,2016,0.05217897717932942,0.08661193588232255,0.6117996815720385,0.00628871741162215,0.11558277483197994,0.00180113751109566,1,0.05114807839527336,0.0740227596150685
2016-03-01,Vancouver,10.680645161290322,353.6,NA,NA,112.9,6,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-01,Seattle,16.956666666666667,41.7,NA,14385079,2.31,4.3,NA,NA,NA,NA,NA,NA,2016,0.01612817517459703,0.09019721602991124,0.6246205122442242,0.00660232470823544,0.13080861272779065,0.00301586596383574,1,0.05570379352730003,0.07098958210830113
2016-04-01,Portland,18.393333333333334,58.400000000000006,NA,8633877,2.284,4.5,NA,NA,NA,NA,NA,NA,2016,0.05217897717932942,0.08661193588232255,0.6117996815720385,0.00628871741162215,0.11558277483197994,0.00180113751109566,1,0.05114807839527336,0.0740227596150685
2016-04-01,Vancouver,15.693333333333332,79.40000000000002,NA,NA,114.7,5.8,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-01,Seattle,18.938709677419354,45.99999999999999,NA,14818307,2.5180000000000002,4.3,NA,NA,NA,NA,NA,NA,2016,0.01612817517459703,0.09019721602991124,0.6246205122442242,0.00660232470823544,0.13080861272779065,0.00301586596383574,1,0.05570379352730003,0.07098958210830113
2016-05-01,Portland,20.983870967741936,24.799999999999997,NA,8475434,2.4346,4.3,NA,NA,NA,NA,NA,NA,2016,0.05217897717932942,0.08661193588232255,0.6117996815720385,0.00628871741162215,0.11558277483197994,0.00180113751109566,1,0.05114807839527336,0.0740227596150685
2016-05-01,Vancouver,18.161290322580644,65.7,NA,NA,120,5.4,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-01,Seattle,20.926666666666662,59.80000000000001,NA,14673134,2.62325,4.2,NA,NA,NA,NA,NA,NA,2016,0.01612817517459703,0.09019721602991124,0.6246205122442242,0.00660232470823544,0.13080861272779065,0.00301586596383574,1,0.05570379352730003,0.07098958210830113
2016-06-01,Portland,23.863333333333333,41,NA,8463209,2.5215,5,NA,NA,NA,NA,NA,NA,2016,0.05217897717932942,0.08661193588232255,0.6117996815720385,0.00628871741162215,0.11558277483197994,0.00180113751109566,1,0.05114807839527336,0.0740227596150685
2016-06-01,Vancouver,19.453333333333333,114.7,NA,NA,121.6,5.2,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA
